Temperature,Vibration,Power_Consumption,Humidity,Machine_Type,Pressure,RPM,Motor_current,operating_Hours,machine_age,lubricant_level,,failures
72.59722502,47.55575289,14.11308713,20.84158876,Drill,847.142,1553,0.04,12,1.22,90.91,,0
60.95683375,44.40191283,7.738223129,24.74345044,Mill,944.507,1569,0.04,14,17.31,45.7,,0
76.38592459,50.70443123,10.94726415,37.48715842,Mill,1108.034,1709,0.04,15,16.28,51.29,,0
53.38479938,41.15780317,8.14723774,39.28851172,Mill,533.721,1549,0.0375,12,19.99,35.94,,0
69.33920201,51.61583857,11.11102529,29.48284388,Mill,620.051,1443,0.0375,18,19.93,33.26,,0
57.889838,49.26198707,8.162626977,23.80473649,Mill,599.276,1675,0.04,7,11.15,63.76,,0
63.48163892,47.66981749,9.165266373,40.47921751,Mill,654.248,1623,0.04,7,15.4,53.75,,0
70.47398671,42.02648466,9.409820172,37.97221196,Lathe,723.461,1365,0.0375,8,18.9,49.86,,0
61.39586635,52.56800053,11.95163344,33.39473494,Lathe,791.482,1759,0.0375,6,17.01,54.3,,0
66.15444456,47.3364958,11.83690889,25.93798826,Lathe,846.113,1516,0.0375,9,5.02,86.47,,0
80.06292809,44.15041582,7.508565247,29.7548533,Lathe,943.474,1499,0.04,8,9.07,75.84,,0
64.2310813,35.63868893,10.10986822,29.19819959,Drill,1107.141,1775,0.04,10,2.67,92.92,,1
78.35692112,49.86242547,8.580840291,31.65425652,Lathe,555.247,1473,0.04,11,19.09,42.45,,0
58.70293145,58.86125798,7.482990179,37.25500719,Mill,614.235,1296,0.04,12,12.16,60.87,,0
75.29804178,58.30629607,9.565965899,34.39708521,Lathe,598.457,1803,0.04,11,4.65,86.4,,0
84.41568621,47.71451872,9.383034423,24.61311962,Lathe,653.36,1563,0.04,12,13.47,57.16,,0
45.283555,46.9889397,14.85343297,36.88248225,Mill,722.48,1831,0.0375,10,12.4,62.48,,0
62.03104745,52.34387128,10.86591965,31.5656607,Lathe,790.371,1958,0.0425,12,7.23,88.19,,0
75.77072127,45.0080728,7.244764998,33.43532898,Lathe,845.077,1809,0.04,15,2.36,97.62,,0
67.96954614,51.5089595,8.870451992,37.3327043,Lathe,942.444,1482,0.04,15,13.46,60.34,,0
73.71145873,53.83040139,12.04276659,24.44209875,Drill,1106.255,1332,0.04,19,10.45,74.7,,0
63.96014813,56.13466612,14.17688555,29.82087211,Lathe,580.782,1437,5.61,18,15.47,50.59,,0
70.86589787,49.49922962,6.828033376,27.34272724,Mill,610.643,1698,5.955,5,10.45,61,,0
68.44322765,48.98163125,6.24015123,22.16070287,Mill,597.639,1274,6.0575,13,17.06,42.73,,0
81.67782062,45.61008707,13.74193035,31.73354989,Lathe,652.475,1622,6.04,18,11.08,67.83,,0
72.54420843,45.86559823,10.77922835,42.55778276,Lathe,721.501,1564,5.995,14,11.26,58.77,,0
73.37602662,48.86760554,8.263414536,20.79961128,Lathe,789.263,1368,6.08,11,17.55,46.61,,0
65.88123034,51.83682753,11.06925817,29.83859694,Mill,844.042,1539,6.11,12,8.13,77.3,,0
65.12393776,54.56792313,4.728504522,33.20271468,Mill,941.417,1357,6.145,10,2.77,94.76,,0
65.67441812,45.98410525,10.00675101,30.61539101,Drill,1105.365,1433,6.16,12,0.67,99.5,,0
73.94452142,57.46344284,10.65564235,29.43435974,Drill,614.909,1650,6.1825,17,15.13,56.55,,0
65.79015519,48.64438199,11.84854028,23.50391818,Drill,608.52,1503,3.945,14,12.44,61.83,,0
72.89774857,49.89316353,7.972208095,31.16393371,Mill,596.823,1318,3.9625,15,14.11,56.87,,0
90.75400799,46.2639416,10.17137432,26.21618011,Drill,651.591,1678,3.97,11,4.34,86.96,,0
78.71124703,37.8787987,8.149150748,19.05039148,Lathe,720.524,1574,3.9525,15,2.81,89.39,,0
66.73976468,54.42022698,10.51076751,35.9729611,Lathe,788.159,1529,3.89,16,0.39,92.88,,0
82.01213922,53.68421949,8.209307355,34.7919291,Mill,843.009,1669,3.9325,9,7.08,74.01,,0
65.91924627,48.59336221,9.183798322,30.25830488,Drill,940.393,1570,3.9175,14,11.84,71.9,,0
49.61875465,50.33495359,8.00836921,31.14537344,Lathe,1104.488,1541,3.915,11,7.91,89.04,,0
59.91913689,52.57969609,11.30227248,35.37159006,Mill,628.048,1680,3.995,14,8.81,68.9,,0
51.29208079,42.18727072,11.71690223,31.12169828,Drill,603.903,1935,4.0375,13,18.09,52.56,,0
66.48486516,47.35473661,9.53075886,34.52008777,Lathe,596.009,1596,4.055,12,7.03,80.03,,0
70.18418379,53.9713234,10.07647599,28.512589,Drill,650.71,1498,3.9825,16,10.33,74.86,,0
86.76437312,43.72855288,7.102817171,36.55991869,Mill,719.55,1676,3.8475,14,15.69,61.94,,1
73.26927374,51.46778966,9.400646704,31.60392863,Drill,787.058,1351,3.955,10,7.99,73.32,,0
67.80899471,43.21709098,9.899590766,30.97025972,Mill,841.979,1472,3.8375,13,12.48,58.76,,1
78.29405581,52.33214991,15.24158618,23.64969456,Drill,939.372,1439,3.8,13,17.26,51.1,,0
47.88864691,49.82179259,7.776065948,31.43477927,Lathe,1103.606,1410,3.8875,12,19,55.96,,0
72.35614558,41.92434092,12.92835448,25.84022541,Mill,667.667,1440,3.88,10,3.03,93.64,,0
77.70865194,55.82369677,11.99371755,26.80858637,Mill,598.684,1591,3.8225,14,18.54,42.42,,0
55.21413754,46.32704212,10.56127281,25.92312186,Mill,595.196,1533,3.7925,12,9.89,77.72,,0
81.43754043,45.94873781,13.51724097,24.66882534,Drill,649.832,1700,3.91,16,5.24,83.36,,0
73.38496407,51.00284599,10.74421095,40.62385702,Drill,718.581,1798,3.8625,14,9.24,72.36,,1
65.84712086,55.74318675,10.77831839,36.65669531,Lathe,785.96,1394,3.955,15,19.6,38.3,,0
76.32781866,44.92089091,9.893758694,39.60183751,Mill,840.952,1341,3.9325,10,9.9,69.7,,0
92.70692858,50.30839925,12.44713776,23.8855249,Mill,938.354,1697,3.9025,15,6.64,84.95,,0
71.81866255,52.1440825,12.19293847,30.35626875,Drill,1102.726,1419,3.895,10,12.7,55.92,,0
72.48220586,53.46552804,8.748645425,23.53246187,Drill,671.297,2001,3.8275,9,4.88,86.15,,0
65.406391,50.88220778,7.361505611,26.52152561,Lathe,589,1501,3.905,14,1.61,95.31,,0
61.50155631,48.1648608,9.594038725,25.40936508,Lathe,594.384,1623,3.99,14,2.66,96.69,,0
78.30335817,45.8620489,8.399922871,36.19792003,Drill,648.955,1628,3.9575,12,2.65,94.27,,0
61.43916174,50.43071942,9.872950851,28.01885161,Mill,717.611,1491,3.88,9,3.12,95.06,,0
70.71566237,44.63930494,12.47487627,35.34189667,Lathe,784.866,1517,3.98,15,2.86,92.28,,0
65.22342553,35.39324758,9.08539669,33.02060445,Drill,839.928,1525,3.895,15,12.85,52.89,,0
74.78979826,52.18279902,9.914353237,41.51819376,Drill,937.339,1668,4.01,13,3.72,95.7,,0
73.33662105,54.51967421,10.11604547,22.60277888,Mill,1101.85,1312,3.9075,15,6.98,87.13,,0
80.37539944,38.18533782,11.69686176,36.2961662,Drill,639.388,1278,3.9575,17,17.95,38.79,,0
64.89983601,44.95134648,5.506221332,35.73220435,Drill,590.263,1330,3.8925,15,9.53,72.46,,0
67.30125065,53.09577131,8.78659941,25.13310581,Lathe,593.575,1530,3.8575,6,13.38,63.21,,0
60.21236284,60.28747735,10.42256738,35.03566668,Drill,648.081,1428,3.9675,10,3.53,84.21,,0
65.5570674,50.10396854,12.40015791,31.68072482,Drill,716.644,1480,3.9825,9,3.93,91.24,,0
73.77300493,46.35998529,9.016195105,28.8626187,Lathe,783.775,1616,3.96,15,0.91,88.14,,0
77.56988617,49.08551779,6.246894588,25.88032257,Mill,838.906,1547,3.9175,15,3.46,86.23,,0
60.77834676,56.8743821,11.23942289,26.40445274,Mill,936.327,2194,0.045,10,5.64,85.52,,0
78.6960592,46.7701791,8.729275222,40.24906048,Lathe,1100.976,2000,0.0425,10,3.62,78.35,,0
83.55637859,46.00403997,7.620666682,30.00341409,Lathe,623.192,1336,0.0425,12,1.87,97.42,,1
74.13434903,47.58628239,8.751309221,33.91065001,Mill,586.593,1542,0.0425,10,2.5,88.79,,0
88.76795813,45.23335696,9.630949285,26.04550309,Mill,592.768,1693,0.0425,5,9.27,70.69,,0
62.26210801,50.61335158,8.790510671,26.10073527,Mill,647.208,1461,0.04,13,4.21,80.86,,0
57.55345297,58.12339229,5.588867886,35.40992405,Mill,715.68,1565,0.0425,12,7.35,70.14,,0
52.21279751,51.61539637,11.79413239,23.25211894,Mill,782.688,1403,0.0425,8,10.12,69.48,,0
84.96044311,48.73823249,12.54975008,27.92393116,Lathe,837.887,1629,0.04,19,13.84,62.25,,0
76.54365656,48.54094366,11.30304398,30.17013706,Drill,935.318,1534,0.0425,11,0.88,95.06,,0
69.44415329,42.18404596,7.724628659,30.55686301,Mill,1100.103,1553,0.04,10,16.01,55.36,,0
72.79968626,54.41554889,9.597016932,29.10453357,Mill,590.347,1563,0.04,5,12.6,52.13,,0
58.74510953,49.61081401,9.98695737,31.97909891,Drill,580.059,1634,0.04,12,1.73,94.13,,0
94.4575198,49.09760043,11.19758878,33.46427878,Drill,591.962,1445,0.0425,8,17.48,49.39,,0
71.29221182,65.96553784,11.33668098,33.67318773,Drill,646.338,1642,0.04,16,18.43,43.79,,0
71.09394795,51.49376454,8.531652402,25.07098096,Drill,714.719,1686,0.0375,11,1.32,100,,0
77.25766624,46.24104475,10.16399111,28.57922451,Drill,781.603,1393,0.04,12,5.61,88.03,,0
74.81009232,47.86821202,10.91456081,35.97381431,Drill,836.872,1433,0.04,9,16.14,45.58,,0
72.23884024,55.74222855,12.91164464,34.47323594,Lathe,934.312,1507,0.04,11,14.99,58.31,,0
62.09525545,50.56635205,11.40901308,23.13570274,Drill,1099.234,1389,0.04,13,3.77,93.92,,0
74.71468357,42.80861011,11.57811337,31.7573995,Drill,541.619,1408,0.04,13,4.27,84.51,,0
88.82024496,54.59614467,10.16765326,20.10887375,Lathe,572.717,1725,0.04,13,7.47,71.66,,1
83.45420046,46.65927957,12.82091829,30.23467451,Drill,591.158,1926,0.04,10,9.74,67.19,,0
85.93186627,59.36648888,10.81952559,39.48883508,Mill,645.47,1509,0.04,5,12.4,57.82,,0
64.88784324,55.40024033,8.27782418,25.26053641,Mill,713.758,1545,0.04,6,7.44,81.46,,0
60.1039518,47.76339052,12.80673994,25.82838477,Drill,780.522,1533,0.04,7,9.3,79.21,,1
68.7421308,56.40508181,11.39580655,33.82014891,Lathe,835.858,1455,0.04,12,14.97,47.58,,0
70.55724912,50.33927755,9.113911958,22.28599242,Mill,933.309,1335,0.04,12,0.83,99.12,,0
80.94191518,54.26386838,9.041014065,26.83622485,Lathe,1098.37,1523,0.0375,6,5.12,85.89,,0
53.0753537,52.42366409,10.59315109,32.98220569,Mill,498.008,1460,0.04,8,14.3,50.46,,0
85.29550319,45.76821673,10.92636959,26.82857076,Drill,568.031,1554,0.04,15,17.91,43.49,,0
68.41992101,46.78225084,10.39458453,28.82015006,Lathe,590.355,1419,0.04,6,10.28,66.88,,0
65.7311893,55.14980409,10.62261735,33.72092855,Lathe,644.604,1442,0.04,7,10.69,57.1,,0
59.87895625,48.32612334,13.39991475,32.10773042,Lathe,712.802,1507,0.04,12,2.23,96.53,,0
53.45143328,47.98175768,12.1430863,31.33409198,Mill,779.444,1858,0.04,14,9,68.36,,0
78.23170584,45.2243871,10.38127118,28.3043886,Mill,834.848,1463,0.04,14,10.7,67.61,,0
70.73317967,52.11799533,11.88262116,31.85030558,Mill,932.288,1585,0.04,14,4.93,83.87,,0
57.100391,60.3126246,7.934952193,29.3813366,Drill,1097.503,1536,0.04,15,5.46,75.98,,0
57.04921228,44.66233543,10.7958541,32.28902805,Mill,460.131,1403,0.0375,12,7.61,74.63,,0
66.64215301,50.12109728,13.6186127,27.51533987,Drill,557.308,1515,0.04,6,0.5,95.81,,0
86.69021525,57.06110278,9.563908209,29.08715513,Lathe,589.554,1390,0.04,10,6.51,75.11,,0
67.40408649,49.60179304,8.304732143,25.05021104,Lathe,643.74,1226,0.0375,14,4.31,88.89,,0
54.96857047,52.26185898,8.695822223,29.82496195,Drill,711.847,1495,0.04,19,6.62,84.34,,0
67.54256936,44.68803236,7.820733925,25.94499568,Mill,778.37,1608,0.04,19,2.48,97.78,,0
67.2727643,52.14153549,8.430476184,24.42976775,Drill,833.84,1392,0.0375,15,17.82,56.37,,0
43.03113357,49.06427867,9.258983803,31.29330574,Lathe,931.266,1461,0.04,17,11.91,53.99,,0
69.45705133,54.92864998,7.188865962,31.06369888,Lathe,1096.642,1559,0.04,12,13.61,64.69,,0
67.6906547,55.93693026,10.03123667,33.91436867,Drill,453.57,1400,0.0375,15,15.8,53.71,,0
76.96206365,62.94781821,11.80455435,27.84437215,Mill,561.833,1732,0.04,16,10.02,71.32,,0
88.48956095,52.89816587,8.18448764,32.04026423,Mill,588.755,1611,0.04,16,1.83,92.97,,0
81.2656503,51.62898158,13.03856785,32.75398786,Drill,642.879,1503,0.0425,8,10.79,63.55,,0
67.31111309,50.97192151,11.02158418,32.22386904,Drill,710.895,1391,0.04,15,11.78,60.36,,0
58.93474091,48.23416854,12.06116117,25.87173159,Mill,777.297,2015,0.04,11,14.93,58.13,,0
95.73359803,51.69241922,8.684330892,30.74681741,Lathe,832.835,1683,0.04,12,8.69,74.77,,1
70.59218434,48.52299295,11.70905045,31.82070148,Drill,930.249,1435,0.04,15,2.64,90.67,,0
70.13929292,50.84230488,7.816132199,30.03589233,Mill,1095.783,1732,0.04,19,5.75,83.99,,0
69.75874913,56.58798768,11.780495,19.56761171,Mill,455.819,1365,0.04,18,7.33,69.97,,0
71.98084761,44.96728717,10.34367868,30.80244812,Lathe,550.843,1562,0.04,15,12.95,58.7,,0
68.55639588,55.69939281,11.10650244,41.0626552,Lathe,587.957,1449,0.0375,10,11.46,61.95,,0
64.26337993,56.58557534,7.648810789,28.19980366,Lathe,642.019,1700,0.0375,12,7.19,75.12,,0
64.53141059,49.40965737,8.209860315,26.35961451,Lathe,709.945,1427,0.0375,14,19.73,34.94,,0
69.6724673,39.3907255,11.19445644,31.8667428,Lathe,776.229,1479,0.0375,19,12.15,62.64,,0
64.56575229,46.96089006,8.103303992,31.56189105,Drill,831.832,1469,0.0375,7,4.82,92.02,,0
62.87154217,56.48497273,10.92641258,35.96367583,Mill,929.236,1390,0.0375,12,2.13,91.61,,0
71.06430228,49.88565969,7.265724387,23.71065922,Drill,1094.925,1729,0.04,11,3.14,93.84,,0
67.45022783,45.00348884,11.69634843,33.65690126,Drill,462.91,1470,0.0375,14,4.99,87.67,,0
85.03992989,47.47612539,7.53495337,32.95211031,Drill,548.738,1459,0.04,15,3.3,87.17,,0
43.49030192,54.20310013,11.10459988,29.28926732,Drill,587.161,1738,0.04,14,3.81,82.38,,0
80.91506852,52.73366784,11.25126187,31.69343659,Drill,641.162,1471,0.0375,15,5.77,82.58,,0
82.46085192,48.8053395,8.606456363,35.14728741,Lathe,708.998,1822,0.04,15,3.55,87.81,,0
49.26609768,48.16587794,11.16405313,34.3615769,Lathe,775.163,1554,0.0375,10,17.95,37.64,,0
66.57312406,48.04120925,10.52088453,24.28490344,Mill,830.833,1433,0.0375,7,1.7,93.7,,0
66.28559134,45.38794908,8.922316288,34.10079093,Drill,928.226,1449,0.0375,11,10.54,55.37,,0
55.92488305,58.07687845,7.982890632,29.67655697,Mill,1094.069,1456,0.0375,16,8.27,72.36,,0
62.22183312,48.38839765,6.074748617,30.36437049,Lathe,469.017,1424,0.04,14,19.65,49.85,,0
58.89424155,56.0857926,10.69930009,30.36598496,Lathe,542.885,1577,0.0375,14,2.33,89.24,,0
87.52270443,57.60658026,6.870394457,29.24878506,Lathe,586.367,1478,0.0375,14,8.02,74.03,,0
79.35678393,54.99155449,10.1906884,35.95853749,Drill,640.306,1295,0.0375,18,19.39,35.38,,0
82.71555095,47.84189844,9.473103568,29.5814102,Drill,708.053,1372,0.0375,14,17.32,44.67,,0
77.21672064,52.01865045,11.35828555,24.40226936,Lathe,774.101,1432,0.0375,10,16.36,51.61,,0
58.70948229,49.87902197,9.395909001,28.03235072,Mill,829.835,1656,0.04,13,5.23,90.43,,0
64.75479734,45.4814907,9.341104427,30.89347358,Mill,927.219,1410,0.0375,17,3.5,90.55,,0
74.89374561,51.62179641,11.46374141,36.14607392,Lathe,1093.224,1874,0.0375,17,13.41,64.02,,0
57.77872191,44.10480104,10.67011606,33.01547342,Mill,465.075,1538,0.0375,13,18.59,47.13,,0
77.1299843,55.93839694,10.63231191,25.74732361,Lathe,545.712,1636,0.0375,7,11.18,63.52,,0
67.59674602,47.67691351,10.93853518,42.42594958,Mill,585.574,1504,0.04,13,11.48,57.21,,0
66.25179192,51.00579828,6.928855754,31.32387655,Lathe,639.453,1531,0.0375,15,5.67,81.02,,0
77.10959968,51.41643936,11.51357736,36.37695369,Mill,707.111,1735,0.0375,10,15.41,59.75,,0
74.44263311,48.70547513,11.22493759,29.24142783,Drill,773.04,1354,0.0375,10,3.82,86.32,,0
66.39033834,52.93346901,7.966633743,32.66679622,Lathe,828.841,1413,0.0375,8,6.54,74.4,,0
81.59329803,47.62548172,9.511839053,34.19734252,Lathe,926.215,1563,0.0375,15,8.57,77.34,,0
59.18936672,54.35648649,9.921385425,36.09097356,Mill,1092.381,1479,0.0375,17,10.2,70.07,,0
76.15935607,43.2701016,9.731006431,35.28684153,Lathe,474.574,1477,0.0375,12,4.92,85.17,,1
75.93101258,50.6318979,10.66771993,34.360985,Lathe,534.104,1394,0.0375,6,2.39,96.75,,0
66.90453561,59.694645,12.86273356,28.42456634,Lathe,584.783,1487,0.04,13,12.25,60.01,,0
73.26133022,44.99834338,12.16353346,27.14126979,Drill,638.602,1815,0.0375,14,5.84,83.08,,0
57.48886424,46.61127515,7.375561613,31.66303755,Drill,706.171,1453,0.035,9,11.67,62.89,,0
79.24027019,52.56953925,11.24413998,34.66564036,Mill,771.983,1539,0.0375,11,3.17,94.93,,0
68.15097864,50.89790891,12.65786664,28.8863965,Drill,827.849,1416,0.0375,19,9.67,73.18,,0
64.77276979,51.7531505,10.77361704,35.32585983,Mill,925.215,1683,0.0375,11,10.7,64.29,,0
80.49009226,52.44593565,12.18196085,37.26308373,Drill,1091.566,1515,0.0375,9,1.13,98.47,,0
62.95656309,53.17360734,14.02454089,25.4183954,Mill,517.29,1531,0.0375,16,6.8,70.97,,0
55.91538704,55.54849921,12.04741909,25.81539648,Drill,635.175,1479,0.0375,12,2.77,93.69,,0
54.43370826,52.04909328,10.49861719,29.29812471,Drill,604.591,1516,0.04,12,1.36,94.8,,0
76.06009951,48.79371173,12.09017695,31.53806334,Mill,660.05,1507,0.04,17,19.8,35.94,,0
57.19570648,53.36286851,10.28977567,27.37716493,Lathe,729.858,1434,0.04,15,6.51,87.56,,0
87.54794182,59.49940967,10.04780609,36.76101339,Lathe,798.82,1838,0.04,13,16.22,60.14,,0
49.18070592,49.33683127,9.297171529,32.12033431,Drill,852.684,1416,0.04,9,5.17,92.12,,0
86.96456368,45.12735348,13.12682672,30.19723524,Mill,950.084,1357,0.04,14,13.66,52.71,,0
72.11017467,55.53540335,8.363142668,22.82045238,Lathe,1112.253,1697,0.04,14,15.23,57.07,,0
69.03286888,49.39809418,13.06473545,23.42092092,Mill,467.709,1443,0.0375,8,11.95,51.36,,0
64.55080913,39.13665227,10.99972825,31.40504625,Lathe,633.66,1453,0.04,5,9.48,74.38,,0
73.99136114,54.23710839,7.20138765,19.33702187,Mill,603.76,1439,0.04,15,8.3,74.18,,0
69.62365298,47.32335907,10.73529859,35.06318705,Drill,659.147,1609,0.0375,10,7.04,71.17,,1
81.03301882,49.54733359,5.799946985,29.20923078,Mill,728.859,1324,0.0375,15,18.6,34.17,,0
71.14227649,51.65990165,11.25101603,46.21546485,Lathe,797.685,1420,0.04,12,16.63,39.8,,0
71.50301761,50.9524984,11.77046297,41.53958125,Drill,851.639,1545,0.0375,10,19.3,36.06,,0
66.36387788,53.54725909,8.815288089,29.09275465,Mill,949.034,1477,0.04,12,2.57,87.17,,0
69.43054376,47.82256815,10.24709539,29.46831499,Lathe,1111.352,1447,0.04,11,14.64,53.12,,0
73.07801769,52.56552899,13.90831487,34.97790757,Drill,463.941,1809,0.04,14,18.77,39.8,,0
52.89831607,48.70226661,8.988506591,38.51586305,Mill,630.384,1696,0.04,15,3.71,91.63,,0
56.51814578,53.6940524,7.882184826,21.80985471,Lathe,602.931,1427,0.04,15,1.42,99.83,,0
77.43264094,53.07683742,12.9633268,21.06812267,Mill,658.247,1500,0.04,18,14.85,55.47,,0
71.70865438,45.32280649,13.92517438,26.88982597,Mill,727.863,1390,0.04,14,11.53,66.26,,0
68.16016664,55.42991058,10.00739134,32.91368792,Drill,796.553,1640,0.04,12,16.85,51.72,,0
70.18433933,47.32018277,12.02292607,32.48436795,Drill,850.597,1628,0.04,11,2.88,87.88,,0
73.47581705,54.04028899,12.68295183,35.34885727,Lathe,947.987,1499,0.04,5,15.93,47.43,,0
64.6024032,51.83643657,8.515031535,24.00151236,Drill,1110.442,1425,0.04,10,4.11,87.23,,0
62.21695275,59.19091838,9.029388329,18.41928069,Lathe,473.659,1586,0.04,11,3.36,82.53,,1
71.95845255,48.88267009,12.46174903,34.29007098,Mill,629.225,1471,0.04,14,3.37,95.6,,1
60.21627222,48.25341602,13.37002856,25.85901864,Mill,602.104,1431,0.04,10,16.31,52.04,,0
74.08252756,49.90290197,11.12576172,19.90756068,Lathe,657.348,1924,0.04,12,13.34,63.56,,0
52.97416396,48.48410109,8.240371293,30.72531873,Mill,726.869,1421,0.04,11,10.51,77.8,,0
80.29155637,53.99970951,13.97412222,33.96587844,Drill,795.425,1305,0.04,10,7.24,78.69,,0
74.72597482,41.91844696,8.938058204,29.38971434,Mill,849.558,1557,0.04,19,17.56,47.93,,0
72.56029734,44.7315879,9.329724438,27.71075807,Drill,946.943,1555,0.0375,10,7.91,68.7,,0
79.82690984,44.66098539,10.68467567,29.20318884,Lathe,1109.546,1474,0.0375,19,16.35,47.8,,0
86.65474444,54.75153796,13.10832084,28.14708619,Lathe,480.717,1506,0.04,13,8.84,78.6,,0
80.14370065,58.55306686,11.70795195,23.25976444,Mill,626.68,1390,0.04,11,7.6,67.93,,0
51.59125769,49.47775391,10.829731,26.42659662,Mill,601.278,1450,0.04,15,9.31,65.96,,0
57.20423033,49.15589138,10.92657706,32.60639953,Drill,656.452,1513,0.04,11,6.1,78.79,,0
63.75181422,50.35026082,10.08702934,31.60839271,Drill,725.879,1643,0.04,18,14.98,56.19,,0
70.2609105,55.80939151,11.11627903,30.84029903,Mill,794.3,1361,0.0375,13,10.1,74.5,,0
75.1765902,45.36323433,4.940879845,25.02425759,Mill,848.522,1450,0.04,12,4.72,87.7,,0
62.74256187,51.19184491,9.406785082,29.09248419,Lathe,945.902,1451,0.0375,11,18,40.56,,0
71.86766764,54.87598815,10.48264387,19.11467477,Lathe,1108.648,1289,0.04,16,7.74,67.36,,1
62.44617068,52.50547085,7.697971833,30.89238332,Lathe,488.295,1356,0.0375,13,10.92,59.52,,0
63.88482197,50.94790808,10.77264664,37.14428854,Mill,620.569,1528,0.04,12,18.14,48.02,,0
55.93338903,55.00523046,9.591057558,22.62933934,Mill,600.454,1978,0.04,12,12.52,68.04,,0
60.76766754,36.48383854,13.5109514,27.07036163,Mill,655.558,1535,0.0425,6,2.43,92.01,,0
56.48315394,53.3893766,13.14603945,31.64553389,Lathe,724.891,1843,0.04,14,18.8,52.44,,0
60.24126747,46.72962158,9.068388862,36.26421317,Mill,793.179,1422,0.04,11,12.59,60.61,,0
80.53641797,40.84683552,9.698324577,27.75887692,Drill,847.488,1536,5.5425,8,6.76,80.46,,0
60.50601111,52.556013,9.852104869,26.53874835,Mill,944.863,1483,5.925,14,2.87,93.72,,0
96.32382065,56.86829273,9.096681048,20.15538429,Mill,1107.751,1492,5.9875,15,15.9,60.27,,0
74.93317901,49.31275743,10.39004997,30.51719065,Mill,511.671,1584,6.06,17,12.44,60.11,,0
71.84836124,54.76437274,8.483435862,40.2103802,Mill,614.573,1555,6.1375,11,10.72,70.5,,0
61.4164222,58.06139129,7.73876933,31.38679231,Mill,599.632,1497,6.055,11,17.89,52.18,,0
77.00309879,56.57457227,11.24542245,29.8886051,Drill,654.667,1537,6.1325,12,15.79,66.99,,0
64.24362174,58.19982265,11.25905917,31.61041155,Drill,723.906,1505,6.24,13,3.12,90.78,,0
71.22009815,53.71063746,8.391368481,29.94453998,Mill,792.061,1646,6.0875,14,6.3,72.24,,0
95.60084538,50.37716819,11.79071086,25.93492814,Lathe,846.458,1286,6.2325,9,5.04,76.57,,0
69.039401,41.99017094,8.736844542,34.11639958,Mill,943.827,1400,4.125,7,14.9,57.59,,0
81.49273326,48.76968756,10.50633048,31.12880762,Mill,1106.856,1337,4.085,12,0.77,100,,0
62.96823575,45.78376702,11.64068803,30.08806626,Mill,526.634,1332,4,14,11.44,63.34,,0
69.6501151,60.85471359,9.932774871,25.12316986,Lathe,614.188,1561,4.0475,10,15.27,59.18,,0
87.70800636,49.12057094,10.90948182,36.51753966,Lathe,598.811,1546,4.0225,12,17.55,45.84,,0
63.73032942,50.61602403,8.967140712,33.32351373,Lathe,653.777,1713,4.055,8,6.91,75.44,,0
88.12448558,52.75742688,9.607066833,27.23539581,Drill,722.921,1343,4.06,14,16.44,44.55,,0
77.07751935,50.21801223,9.588281138,35.00912427,Lathe,790.947,1391,4.015,17,2.3,93.6,,0
64.37533224,58.4752552,8.506843307,27.51214581,Drill,845.422,1311,4.0225,11,16.94,50.2,,0
76.32407739,46.88675319,9.646451674,26.08998254,Drill,942.794,1453,4.04,18,2.64,96.47,,0
79.7255445,50.97303728,6.902763402,26.20148441,Lathe,1105.971,1510,3.9925,15,8.01,80.1,,0
76.21809962,46.28764707,9.017692506,21.14465723,Lathe,548.384,1448,3.91,19,15.97,53.22,,0
54.2977528,43.39988744,9.430249013,32.3577119,Lathe,616.166,1453,3.935,14,3.08,88.92,,0
62.72862824,46.94115455,9.487640495,20.84427561,Drill,597.992,1468,4.0675,8,4.66,81.45,,1
67.52481364,49.81481601,9.517005108,23.85778084,Mill,652.891,1382,3.995,11,14.47,60.61,,0
69.25566571,47.85348888,9.8764716,19.62205995,Lathe,721.941,1580,4.0175,8,14.43,49.25,,0
76.20672098,46.5378951,10.95888304,29.56965154,Lathe,789.836,1666,4.0575,14,12.86,62.78,,0
71.77701001,42.96841268,11.74903415,29.2483977,Lathe,844.385,1409,3.9525,10,13.91,58.38,,0
56.64655641,49.58447214,8.700469546,28.36651893,Drill,941.764,1675,3.98,12,10.9,71.04,,0
73.80197851,42.47639813,7.593598289,24.78711153,Drill,1105.078,1698,4.035,16,5.11,96.79,,0
76.10585745,53.80027982,7.915911176,24.13883123,Mill,580.411,1579,3.8225,11,6.98,74.64,,0
75.59790448,50.41219876,9.025594158,32.32184932,Lathe,608.371,1743,3.885,15,3.71,85.19,,0
80.80780726,42.7122425,9.296157364,27.24724034,Drill,597.175,1497,4.0125,12,18.18,46.87,,0
78.33922155,48.45395461,8.460007868,31.58179161,Mill,652.006,1741,4.0325,12,11.71,64.54,,0
74.59180079,46.23921797,7.407766672,25.57375657,Lathe,720.962,1435,3.955,10,8.08,73.18,,0
69.29834289,51.59587255,9.087758345,30.90531371,Drill,788.728,1440,4.01,12,9.29,79.94,,0
53.39039066,56.70225223,10.36285324,36.51639019,Lathe,843.35,1641,4.0175,12,18.95,45.8,,0
74.29618219,40.62413765,11.19005893,32.930829,Lathe,940.736,1420,3.945,10,3.15,86.58,,0
72.07687687,50.5751304,8.885153894,27.93793091,Drill,1104.192,1611,3.975,14,11.77,70.96,,0
